Date, Open, High, Low, Close
04/28/09, 5337.76, 5344.76, 5217.38, 5282.75
04/27/09, 5366.87, 5400.97, 5305.02, 5383.31
04/24/09, 5371.54, 5429.98, 5321.16, 5429.94
04/23/09, 5405.24, 5516.83, 5379.59, 5406.58
04/22/09, 5302.67, 5417.17, 5262.33, 5410.50
04/21/09, 5261.56, 5313.16, 5155.60, 5297.41
04/20/09, 5407.56, 5512.51, 5301.09, 5314.42
04/17/09, 5317.63, 5418.59, 5306.30, 5412.89
04/16/09, 4996.17, 5354.58, 4979.21, 5285.38
04/15/09, 5073.22, 5083.82, 4992.27, 5021.68
04/14/09, 4994.21, 5119.20, 4959.60, 5106.13
04/09/09, 4883.24, 5011.92, 4864.85, 4999.24
04/08/09, 4835.88, 4866.37, 4716.38, 4855.82
04/07/09, 4961.24, 4968.28, 4812.66, 4866.63
04/06/09, 4924.15, 5038.59, 4909.31, 4954.06
04/03/09, 4916.91, 4993.48, 4860.48, 4888.61
04/02/09, 4663.36, 4912.28, 4661.60, 4916.59
04/01/09, 4595.95, 4644.38, 4490.33, 4616.70
03/31/09, 4499.79, 4608.99, 4496.99, 4601.24
03/30/09, 4677.56, 4689.10, 4494.89, 4501.54
03/27/09, 4737.78, 4803.08, 4687.77, 4709.18
03/26/09, 4800.01, 4801.77, 4682.66, 4751.83
03/25/09, 4702.56, 4817.57, 4678.86, 4801.77
03/24/09, 4752.81, 4800.13, 4693.35, 4716.75
03/23/09, 4658.38, 4724.73, 4625.61, 4724.43
03/20/09, 4687.95, 4691.50, 4571.12, 4624.68
03/19/09, 4629.03, 4769.81, 4613.05, 4730.52
03/18/09, 4655.22, 4703.96, 4582.30, 4637.90
03/17/09, 4694.37, 4703.52, 4600.17, 4633.94
03/16/09, 4571.58, 4723.36, 4559.16, 4722.76
03/13/09, 4591.96, 4660.08, 4513.89, 4516.59
03/12/09, 4472.08, 4574.38, 4399.59, 4570.68
03/11/09, 4374.84, 4588.75, 4366.12, 4498.79
03/10/09, 4139.77, 4386.69, 4135.13, 4369.50
03/09/09, 4112.09, 4142.02, 4028.41, 4136.21
03/06/09, 4204.22, 4207.78, 4098.29, 4110.31
03/05/09, 4307.73, 4312.26, 4206.15, 4216.68
03/04/09, 4210.75, 4322.09, 4210.75, 4321.97
03/03/09, 4216.65, 4254.23, 4157.76, 4189.39
03/02/09, 4350.93, 4355.10, 4207.08, 4207.75
02/27/09, 4421.17, 4421.17, 4327.84, 4395.43
02/26/09, 4405.58, 4460.84, 4391.32, 4446.11
02/25/09, 4454.25, 4570.38, 4366.45, 4387.76
02/24/09, 4539.82, 4529.13, 4417.46, 4454.25
02/23/09, 4593.04, 4696.43, 4515.41, 4539.82
02/20/09, 4770.76, 4756.51, 4592.89, 4593.04
02/19/09, 4869.86, 4872.51, 4748.31, 4770.76
02/18/09, 4872.18, 4919.18, 4807.72, 4869.86
02/17/09, 5067.28, 5042.39, 4862.21, 4872.18
02/16/09, 5123.32, 5123.83, 5067.28, 5067.28
02/13/09, 5123.67, 5194.59, 5118.18, 5123.32
02/12/09, 5180.88, 5178.49, 5083.67, 5123.67
02/11/09, 5221.34, 5250.13, 5160.97, 5180.88
02/10/09, 5396.27, 5366.04, 5218.38, 5221.34
02/09/09, 5379.18, 5409.73, 5298.17, 5396.27
02/06/09, 5214.50, 5380.03, 5217.50, 5379.18
02/05/09, 5229.64, 5214.55, 5116.40, 5214.50
02/04/09, 5022.66, 5247.78, 5035.02, 5229.64
02/03/09, 4991.32, 5028.72, 4938.93, 5022.66
02/02/09, 5105.65, 5103.87, 4973.60, 4991.32
01/30/09, 5105.55, 5143.28, 5052.00, 5105.65
01/29/09, 5217.03, 5217.03, 5076.12, 5105.55
01/28/09, 5064.21, 5228.21, 5064.21, 5217.03
01/27/09, 5018.10, 5075.27, 4994.98, 5064.21
01/26/09, 4960.86, 5038.25, 4894.39, 5018.10
01/23/09, 4943.63, 4965.21, 4817.18, 4960.86
01/22/09, 5102.68, 5266.11, 4905.28, 4943.63
01/21/09, 5084.04, 5173.41, 4996.78, 5102.68
01/20/09, 5215.52, 5267.99, 5079.10, 5084.04
01/19/09, 5309.24, 5333.62, 5183.39, 5215.52
01/16/09, 5191.65, 5362.32, 5191.65, 5309.24
01/15/09, 5207.77, 5248.25, 5102.27, 5191.65
01/14/09, 5416.14, 5501.90, 5188.84, 5207.77
01/13/09, 5575.77, 5575.77, 5394.24, 5416.14
01/12/09, 5630.54, 5676.27, 5575.06, 5575.77
01/09/09, 5603.36, 5723.62, 5585.43, 5630.54
01/08/09, 5781.48, 5781.48, 5502.21, 5603.36
01/07/09, 5845.05, 5940.40, 5723.31, 5781.48
01/05/09, 5593.35, 5845.63, 5593.35, 5845.05
01/02/09, 5403.52, 5602.10, 5403.52, 5593.35
12/30/08, 5219.31, 5410.65, 5219.31, 5403.52
12/29/08, 5276.84, 5286.75, 5182.26, 5219.31
12/23/08, 5272.11, 5328.95, 5247.96, 5276.84
12/22/08, 5340.39, 5340.39, 5235.21, 5272.11
12/19/08, 5341.90, 5419.75, 5293.51, 5340.39
12/18/08, 5351.78, 5382.63, 5322.38, 5341.90
12/17/08, 5379.01, 5432.27, 5291.92, 5351.78
12/16/08, 5345.99, 5384.41, 5308.71, 5379.01
12/15/08, 5377.90, 5457.98, 5310.08, 5345.99
12/12/08, 5530.10, 5530.10, 5277.14, 5377.90
12/11/08, 5577.89, 5577.89, 5401.39, 5530.10
12/10/08, 5515.63, 5583.45, 5506.57, 5577.89
12/09/08, 5428.70, 5556.40, 5308.28, 5515.63
12/08/08, 5136.62, 5431.97, 5136.62, 5428.70
12/05/08, 5393.89, 5393.89, 5114.35, 5136.62
12/04/08, 5353.25, 5507.31, 5277.02, 5393.89
12/03/08, 5398.12, 5398.12, 5231.60, 5353.25
12/02/08, 5287.79, 5399.87, 5142.14, 5398.12
12/01/08, 5599.92, 5601.40, 5269.65, 5287.79
11/28/08, 5628.72, 5651.53, 5508.51, 5599.92
11/27/08, 5470.24, 5661.18, 5470.24, 5628.72
11/26/08, 5481.15, 5564.12, 5392.57, 5470.24
11/25/08, 5412.11, 5509.17, 5319.26, 5481.15
11/24/08, 5047.69, 5412.11, 5047.69, 5412.11
11/21/08, 5221.30, 5261.19, 5028.00, 5047.69
11/20/08, 5380.26, 5380.26, 5100.94, 5221.30
11/19/08, 5479.90, 5547.94, 5380.26, 5380.26
11/18/08, 5449.18, 5550.88, 5389.82, 5479.90
11/17/08, 5548.58, 5644.91, 5424.60, 5449.18
11/14/08, 5635.39, 5824.10, 5488.92, 5548.58
11/13/08, 5690.61, 5710.72, 5549.87, 5635.39
